,Block,Plot,Plot.size,Mix,Partial,Fert,Year,Agrostis_gigantea,Alliaria_petiolata,Amaranthus_powellii,Ambrosia_artemisiifolia,Andropogon_gerardii,Aruncus_dioicus,Asclepias_syriaca,Asclepias_tuberosa,Barbarea_vulgaris,Berteroa_incana,Boehmeria_cylindrica,Brassica_rapa,Bromus_inermis,Calystegia_sepium,Capsella_bursa_pastoris,Cerastium_fontanum,Chenopodium_album,Cirsium_arvense,Cirsium_vulgare,Coreopsis_lanceolata,Coreopsis_tripteris,Cynoglossum_officinale,Dactylis_glomerata,Daucus_carota,Desmodium_canadense,Desmodium_illinoense,Dianthus_armeria,Digitaria_ischaemum,Elymus_repens,Epilobium_coloratum,Erigeron_annuus,Erigeron_canadensis,Erigeron_philadelphicus,Erigeron_strigosus,Euthamia_graminifolia,Eutrochium_maculatum,Festuca_rubra,Fragaria_virginiana,Galium_aparine,Goodyera_pubescens,Graphilium_uli,Hieracium_caespitosum,Hieracium_pratense,Hypericum_perforatum,Lactuca_serriola,Leonurus_cardiaca,Lespedeza_hirta,Lespedeza_intermedia,Leucanthemum_vulgare,Liatris_aspera,Liatris_spicata,Linaria_vulgaris,Lolium_multiflorum,Lolium_perenne,Medicago_lupulina,Melilotus_albus,Monarda_fistulosa,Monarda_punctata,Oenothera_biennis,Oxalis_stricta,Panicum_capillare,Panicum_miliaceum,Panicum_virgatum,Penstemon_digitalis,Persicaria_lapathifolia,Phleum_pratense,Plantago_lanceolata,Plantago_major,Portulaca_oleracea,Potentilla_arguta,Potentilla_recta,Ratibida_pinnata,Rudbeckia_hirta,Sanicula_canadensis,Satureja_vulgaris,Schizachyrium_scoparium,Scrophularia_lanceolata,Senecio_vulgaris,Setaria_viridis,Silene_latifolia,Silene_vulgaris,Solanum_dulcamara,Solidago_canadensis,Solidago_nemoralis,Solidago_rigida,Sonchus_arvensis,Sonchus_oleraceus,Sorghastrum_nutans,Stellaria_media,Symphyotrichum_ericoides,Symphyotrichum_lanceolatum,Symphyotrichum_lateriflorum,Symphyotrichum_novae_angliae,Taraxacum_officinale,Tragopogon_dubius,Trifolium_pratense,Trifolium_repens,Verbascum_thapsus,Verbena_stricta,Veronica_arvensis,Veronica_officinalis
967,9,3,2,OF,N,N,2017,0,0,0,0,0,0,7,0,3,112,0,0,1,0,0,0,0,1,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,0,101,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,185,5,0,0,0,0,0,14,0,0,3,2,0,0,0,0,0,4,0
968,9,3,2,OF,N,N,2016,0,0,0,0,0,0,9,0,21,21,0,0,1,0,0,0,0,39,0,0,0,0,0,55,0,2,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,136,0,0,136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,266,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,59,0
969,9,3,2,OF,N,N,2013,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,4,0,0,75,15,1,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,75,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,28,0,0,0,0,0,3,0,0,0,1,10,0,0,0,16,0,3,0
970,9,4,0.5,OF,N,N,2017,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,9,4,0.5,OF,N,N,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0
972,9,4,0.5,OF,N,N,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,14,0,0,0,0,0,0,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
973,9,4,0.5,OF,N,N,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,22,0,0,0,0,0,0,1,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,9,4,1,TGP,N,N,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,7,0,2,0
975,9,4,1,TGP,N,N,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
976,9,4,1,TGP,N,N,2014,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,2,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,30,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,14,0,1,0,0,0,0,2,0,0,0,1,0,0,0
977,9,4,1,TGP,N,N,2017,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
978,9,4,2,TGP,N,N,2017,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,63,0,0,0,0,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,30,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
979,9,4,2,TGP,N,N,2016,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,5,11,0,0,0,0,1,102,0,4,0,0,0,0,2,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,5,0,0,195,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,41,0
980,9,4,2,TGP,N,N,2014,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,11,3,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,64,0,0,0,0,0,0,0,0,21,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,122,0,0,0,14,0,3,0,0,0,1,3,0,0,0,21,0,1,0
981,9,4,2,TGP,N,N,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,2,0,75,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,46,0,75,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,2,0,2,0,0,0,0,0,0,0,0,23,0,3,0
982,9,5,0.5,TGP,N,N,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,75,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,2,0
983,9,5,0.5,TGP,N,N,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,9,5,0.5,TGP,N,N,2016,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0
985,9,5,0.5,TGP,N,N,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4100,0,0,0,0,15,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,8,0,0,0,0,0,0,0,4,0,0,0,0
986,9,5,1,OF,Y,N,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,9,5,1,OF,Y,N,2017,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,13,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
988,9,5,1,OF,Y,N,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,45,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,3,0
989,9,6,0.5,OF,Y,N,2016,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,9,6,0.5,OF,Y,N,2017,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,9,6,0.5,OF,Y,N,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,12,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,9,6,1,OF,Y,Y,2017,0,0,0,0,0,0,14,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,9,6,1,OF,Y,Y,2013,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,75,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0
994,9,6,1,OF,Y,Y,2016,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,9,7,0.5,TGP,Y,Y,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,12,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
996,9,7,0.5,TGP,Y,Y,2017,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,9,7,0.5,TGP,Y,Y,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,9,7,1,TGP,Y,Y,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,9,7,1,TGP,Y,Y,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,75,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,75,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0
1000,9,7,1,TGP,Y,Y,2017,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,9,8,0.5,TGP,N,Y,2016,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,9,8,0.5,TGP,N,Y,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1003,9,8,0.5,TGP,N,Y,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,60,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1004,9,8,0.5,TGP,N,Y,2014,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,17,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1005,9,8,1,OF,N,N,2016,0,0,0,0,0,0,5,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,61,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0
1006,9,8,1,OF,N,N,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,21,0,0,75,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,1,5,0,2,0
1007,9,8,1,OF,N,N,2014,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,1,4,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,44,0,0,15,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,12,0,0,0,0,0,0,5,0,0,4,0,0,1,0
1008,9,8,1,OF,N,N,2017,0,0,0,0,0,0,2,0,9,0,0,0,2,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,119,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
1009,1,1,0.5,NA,NA,NA,2015,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0
1010,1,1,2,NA,NA,NA,2015,0,0,0,0,0,0,0,0,9,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,120,0,0,0,0,89,6,0,9,0,0,0,0,0,0,8,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,3,0,5,0,0,0,11,2,3,0,2,0,0,0,0
1011,1,2,2,NA,NA,NA,2015,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,8,0,0,4,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,91,0,0,0,0,6,1,0,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,47,11,0,0,5,0,10,0,0,0,0,3,1,0,11,0,0,16,0
1012,1,3,0.5,NA,NA,NA,2015,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0
1013,1,3,1,NA,NA,NA,2015,0,0,0,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,40,0,0,0,0,0,0,0,1,1,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1,0,1,0,0,0,4,0,0,0,18,0,0,1,0
1014,1,3,2,NA,NA,NA,2015,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,14,0,0,25,0,0,0,0,0,0,2,0,0,5,15,0,80,0,0,0,0,0,0,0,5,0,0,0,0,0,0,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,12,0,0,0,0,1,0,0,16,0,0,11,0
1015,1,4,2,NA,NA,NA,2015,0,0,0,0,0,0,0,0,1,0,0,0,600,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,106,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,58,11,0,0,1,0,0,0,0,0,1,0,0,0,7,0,0,11,0
1016,1,6,0.5,NA,NA,NA,2015,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,1,6,1,NA,NA,NA,2015,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26,0,0,0,0,0,45,0,0,0,0,43,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,1,0
1018,1,7,0.5,NA,NA,NA,2015,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,1,7,1,NA,NA,NA,2015,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0
1020,1,8,1,NA,NA,NA,2015,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,6,0,0,26,0,6,0,0,0,0,0,4,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,0,0,0,0,0,0,0,0,4,0,0,14,0,0,0,0
1021,2,1,1,NA,NA,NA,2015,0,0,0,0,0,0,0,0,0,0,9,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,8,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,6,0,3,2,0,0,4,0,0,0,0
1022,2,1,2,NA,NA,NA,2015,0,0,0,0,0,0,2,0,6,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,34,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,61,13,0,0,0,0,0,0,0,0,10,5,1,0,6,0,6,26,0
1023,2,2,0.5,NA,NA,NA,2015,0,0,0,0,0,0,2,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0
